qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
2hop__126306_396277,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.2614,0.5,88.0,0.5,0.0
2hop__126299_396277,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,67.0,0.5,0.0
2hop__77518_548781,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6413,0.5,92.0,0.5,0.0
2hop__53175_548781,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3441,0.5,93.0,0.5,0.0
2hop__613779_55984,chunk_focused_96,chunk,focused,1.0,1.0,1.0,0.3733,0.5,75.0,1.0,1.0
2hop__559076_55984,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,60.0,1.0,1.0
2hop__275891_55984,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.2979,0.5,94.0,0.5,0.0
2hop__435087_55984,chunk_focused_96,chunk,focused,1.0,1.0,1.0,0.6714,0.5,70.0,0.5,0.0
2hop__21991_43945,chunk_focused_96,chunk,focused,0.0,0.1053,0.0,0.0,0.0,67.0,0.0,0.0
2hop__269766_43945,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,92.0,0.5,0.0
2hop__170341_43945,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,55.0,0.5,0.0
2hop__69765_43945,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.2947,0.5,95.0,1.0,1.0
2hop__414193_176917,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,72.0,0.5,0.0
2hop__2416_86208,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0
2hop__37097_86208,chunk_focused_96,chunk,focused,0.0,0.6667,1.0,0.234,0.5,94.0,1.0,1.0
2hop__231805_514393,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.5909,0.5,88.0,0.5,0.0
2hop__16581_16569,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__156044_57816,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,78.0,0.5,0.0
2hop__754753_57816,chunk_focused_96,chunk,focused,1.0,1.0,1.0,0.3587,0.5,92.0,1.0,1.0
2hop__510679_57816,chunk_focused_96,chunk,focused,1.0,1.0,1.0,0.0,0.0,89.0,0.5,0.0
2hop__663184_57816,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,87.0,0.5,0.0
2hop__47071_162399,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6706,0.5,85.0,0.5,0.0
2hop__580231_162399,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6136,0.5,88.0,1.0,1.0
2hop__619265_45326,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3854,0.5,96.0,0.5,0.0
2hop__153532_45326,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
2hop__455392_40315,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,74.0,1.0,1.0
2hop__763840_144857,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6024,0.5,83.0,0.5,0.0
2hop__227031_144857,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
2hop__168816_144857,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4815,0.5,81.0,0.5,0.0
2hop__312223_144857,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4096,0.5,83.0,0.5,0.0
2hop__85463_66122,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,85.0,0.5,0.0
2hop__289517_139339,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6395,0.5,86.0,0.5,0.0
2hop__507528_139339,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6286,0.5,70.0,0.5,0.0
2hop__85463_54688,chunk_focused_96,chunk,focused,0.0,0.6667,0.0,1.0,0.5,52.0,1.0,1.0
2hop__669160_139339,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6296,0.5,81.0,0.5,0.0
2hop__332453_139339,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,70.0,0.5,0.0
2hop__85463_50252,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,52.0,0.5,0.0
2hop__85463_33311,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__60229_38663,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,76.0,1.0,1.0
2hop__706038_14251,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.5455,0.5,88.0,0.5,0.0
2hop__821368_14251,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4839,0.5,93.0,0.5,0.0
2hop__857585_14251,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4494,0.5,89.0,0.5,0.0
2hop__60229_1783,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
2hop__83405_158262,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.0,0.0,79.0,0.0,0.0
2hop__57543_158262,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.0,0.0,79.0,0.0,0.0
2hop__62020_158262,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.0,0.0,79.0,0.0,0.0
2hop__358582_189042,chunk_focused_96,chunk,focused,0.0,0.4,0.0,0.5714,0.5,84.0,0.5,0.0
2hop__450600_158262,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.7159,0.5,88.0,0.5,0.0
2hop__78401_158262,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__121145_561444,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4167,0.5,96.0,0.5,0.0
2hop__125412_544665,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4382,0.5,89.0,0.5,0.0
2hop__135668_561444,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.6027,0.5,73.0,1.0,1.0
2hop__144317_120065,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,86.0,0.5,0.0
2hop__451574_120065,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3617,0.5,94.0,0.5,0.0
2hop__159146_120065,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
2hop__123166_47134,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,76.0,0.5,0.0
2hop__326404_120065,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3548,0.5,93.0,0.5,0.0
2hop__123545_47134,chunk_focused_96,chunk,focused,1.0,1.0,1.0,0.3448,0.5,87.0,1.0,1.0
2hop__107905_110222,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,79.0,0.5,0.0
2hop__351045_47134,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.6628,0.5,86.0,0.5,0.0
2hop__347652_47134,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.5301,0.5,83.0,0.5,0.0
2hop__846844_47134,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,93.0,0.5,0.0
2hop__107601_110222,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4526,0.5,95.0,0.5,0.0
2hop__175168_110222,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4674,0.5,92.0,0.5,0.0
2hop__503085_110222,chunk_focused_96,chunk,focused,0.0,0.5,0.0,0.5952,0.5,84.0,0.5,0.0
2hop__293131_110222,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0
2hop__46376_158105,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,95.0,0.5,0.0
2hop__13106_158105,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,73.0,1.0,1.0
2hop__55552_158105,chunk_focused_96,chunk,focused,0.0,0.9524,1.0,0.0,0.0,75.0,0.5,0.0
2hop__417937_158105,chunk_focused_96,chunk,focused,0.0,0.1333,0.0,1.0,0.5,42.0,0.5,0.0
2hop__85455_158105,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__73615_16848,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,81.0,0.5,0.0
2hop__73615_42173,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
2hop__238499_431914,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.494,0.5,83.0,1.0,1.0
2hop__16844_42173,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
2hop__311931_417706,chunk_focused_96,chunk,focused,0.0,0.5,0.0,0.4318,0.5,88.0,0.5,0.0
2hop__16844_20510,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,81.0,0.5,0.0
2hop__73615_20510,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,81.0,0.5,0.0
2hop__593397_224832,chunk_focused_96,chunk,focused,0.0,0.5,0.0,0.6354,0.5,96.0,0.5,0.0
2hop__156658_155922,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,23.0,0.5,0.0
2hop__814408_155922,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,23.0,0.5,0.0
2hop__155781_155922,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,25.0,0.5,0.0
2hop__81682_707195,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.3,0.5,90.0,0.5,0.0
2hop__852657_155922,chunk_focused_96,chunk,focused,0.0,0.0,1.0,1.0,1.0,93.0,1.0,1.0
2hop__149862_108549,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,90.0,0.5,0.0
2hop__669456_108549,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,89.0,0.5,0.0
2hop__358270_108549,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__149983_108549,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
2hop__608902_653666,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3521,0.5,71.0,0.5,0.0
2hop__149710_108549,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,69.0,1.0,1.0
2hop__61664_786853,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
2hop__60686_229757,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
2hop__55032_786853,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0
2hop__67660_158861,chunk_focused_96,chunk,focused,1.0,1.0,1.0,0.0,0.0,95.0,0.0,0.0
2hop__63483_786853,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,72.0,0.5,0.0
2hop__67660_81007,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__825727_584042,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3684,0.5,95.0,0.5,0.0
2hop__91667_67223,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0
2hop__91667_81007,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,81.0,0.5,0.0
2hop__245835_762148,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4043,0.5,94.0,0.5,0.0
2hop__67660_67223,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
2hop__152052_141308,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,86.0,1.0,1.0
2hop__151705_141308,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0
2hop__501624_181960,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.5521,0.5,96.0,0.5,0.0
2hop__152700_141308,chunk_focused_96,chunk,focused,0.0,0.5,1.0,1.0,1.0,89.0,1.0,1.0
2hop__596188_297986,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3226,0.5,93.0,0.5,0.0
2hop__151750_141308,chunk_focused_96,chunk,focused,0.0,0.5,0.0,0.5699,0.5,93.0,0.5,0.0
2hop__152027_141308,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__157498_127908,chunk_focused_96,chunk,focused,1.0,1.0,0.0,1.0,0.5,73.0,0.5,0.0
2hop__179149_396277,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.3158,0.5,95.0,0.5,0.0
2hop__448615_127908,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.3053,0.5,95.0,1.0,1.0
2hop__423874_128023,chunk_focused_96,chunk,focused,0.0,0.3333,0.0,0.6354,0.5,96.0,0.5,0.0
2hop__108158_83769,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.5172,0.5,87.0,0.5,0.0
2hop__72118_83769,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
2hop__72686_83769,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,81.0,0.5,0.0
2hop__424908_500483,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.6316,1.0,95.0,1.0,1.0
2hop__646573_83769,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,93.0,0.5,0.0
2hop__169443_83769,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,79.0,0.5,0.0
2hop__394720_120259,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,67.0,0.5,0.0
2hop__88953_64006,chunk_focused_96,chunk,focused,1.0,1.0,1.0,1.0,0.5,67.0,1.0,1.0
2hop__315072_120259,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
2hop__511454_120259,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0
2hop__603365_120259,chunk_focused_96,chunk,focused,0.0,0.0,0.0,1.0,0.5,83.0,0.5,0.0
2hop__5190_64006,chunk_focused_96,chunk,focused,0.0,0.4,0.0,0.0,0.0,71.0,0.0,0.0
2hop__107185_64006,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.0,0.0,67.0,0.5,0.0
2hop__418941_429437,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,76.0,0.5,0.0
2hop__62951_64006,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.0,0.0,67.0,0.5,0.0
2hop__575188_342798,chunk_focused_96,chunk,focused,0.0,0.5714,0.0,0.2308,0.5,91.0,0.5,0.0
2hop__691455_64006,chunk_focused_96,chunk,focused,0.0,0.0,1.0,0.0,0.0,94.0,0.5,0.0
2hop__64372_83289,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0952,0.5,84.0,0.5,0.0
2hop__88406_83289,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.9101,0.5,89.0,1.0,1.0
2hop__194469_83289,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,84.0,0.5,0.0
2hop__586343_83289,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,84.0,1.0,1.0
2hop__91626_96912,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.573,0.5,89.0,0.5,0.0
2hop__179322_83289,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0
2hop__20536_96912,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.0,0.0,79.0,0.5,0.0
2hop__865828_377862,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.413,0.5,92.0,1.0,1.0
2hop__749997_96912,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4043,0.5,94.0,0.5,0.0
2hop__690412_526810,chunk_focused_96,chunk,focused,0.0,0.0,0.0,0.4933,0.5,75.0,0.5,0.0
2hop__460946_294723,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0
2hop__252311_366220,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
2hop__701895_752697,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,78.0,0.5,0.0
2hop__259228_793698,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0
2hop__481349_302087,chunk_mmr_96,chunk,mmr,0.0,0.5,0.0,0.7528,0.5,89.0,0.5,0.0
2hop__697790_864352,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.2708,0.5,96.0,0.5,0.0
2hop__207476_625987,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.4375,0.5,96.0,0.5,0.0
2hop__390947_232243,chunk_mmr_96,chunk,mmr,0.0,0.8,1.0,0.5625,1.0,96.0,1.0,1.0
2hop__354635_174222,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.7079,0.5,89.0,0.5,0.0
2hop__635187_861533,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.3043,0.5,92.0,0.5,0.0
2hop__166824_185403,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5114,0.5,88.0,0.5,0.0
2hop__698577_851686,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,95.0,0.5,0.0
2hop__362107_652514,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,62.0,1.0,1.0
2hop__402530_774333,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.2471,0.5,85.0,0.5,0.0
2hop__195917_575657,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6897,0.5,87.0,0.5,0.0
2hop__683835_709167,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5326,0.5,92.0,0.5,0.0
2hop__197470_271394,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,96.0,1.0,1.0
2hop__458131_174974,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,82.0,0.5,0.0
2hop__299142_347613,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.3146,0.5,89.0,0.5,0.0
2hop__528263_865831,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,73.0,0.5,0.0
2hop__569582_304416,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0
2hop__505860_650613,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,94.0,0.5,0.0
2hop__821197_368148,chunk_mmr_96,chunk,mmr,0.0,0.6667,1.0,1.0,1.0,95.0,1.0,1.0
2hop__554167_451128,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6329,0.5,79.0,0.5,0.0
2hop__702496_430061,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
2hop__549146_223121,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
2hop__647996_551681,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,59.0,0.5,0.0
2hop__673655_316668,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.3516,0.5,91.0,0.5,0.0
2hop__574419_270105,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5955,0.5,89.0,0.5,0.0
2hop__403712_793210,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.2188,0.5,96.0,1.0,1.0
2hop__832795_350510,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.4394,0.5,66.0,0.5,0.0
2hop__744055_408817,chunk_mmr_96,chunk,mmr,1.0,1.0,1.0,0.4946,1.0,93.0,1.0,1.0
2hop__726717_610238,chunk_mmr_96,chunk,mmr,0.0,0.4444,0.0,0.3929,0.5,84.0,1.0,1.0
2hop__499577_617190,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5976,0.5,82.0,1.0,1.0
2hop__685280_510757,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,88.0,0.5,0.0
2hop__341305_332933,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.1075,0.5,93.0,0.5,0.0
2hop__731228_609866,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6154,0.5,78.0,0.5,0.0
2hop__693444_220151,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.3222,0.5,90.0,0.5,0.0
2hop__235471_565925,chunk_mmr_96,chunk,mmr,0.0,0.5,0.0,0.382,0.5,89.0,0.5,0.0
2hop__310456_846599,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__335418_279684,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.2738,0.5,84.0,1.0,1.0
2hop__191125_781346,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.25,0.5,84.0,0.5,0.0
2hop__475070_532404,chunk_mmr_96,chunk,mmr,0.0,0.0,1.0,1.0,1.0,96.0,1.0,1.0
2hop__700093_455653,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6024,0.5,83.0,0.5,0.0
2hop__512773_346751,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6458,0.5,96.0,0.5,0.0
2hop__411091_625230,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,85.0,0.5,0.0
2hop__423972_540249,chunk_mmr_96,chunk,mmr,0.0,0.5,0.0,0.663,0.5,92.0,1.0,1.0
2hop__455158_247871,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6333,1.0,90.0,1.0,1.0
2hop__189094_612080,chunk_mmr_96,chunk,mmr,0.0,0.8,0.0,0.4464,0.5,56.0,0.5,0.0
2hop__765678_310556,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.4167,0.5,84.0,0.5,0.0
2hop__304852_758385,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6146,0.5,96.0,0.5,0.0
2hop__628752_538661,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5652,0.5,92.0,0.5,0.0
2hop__661847_288421,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5132,0.5,76.0,0.5,0.0
2hop__496732_658428,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.2889,0.5,90.0,0.5,0.0
2hop__175175_347233,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6915,0.5,94.0,0.5,0.0
2hop__496961_554601,chunk_mmr_96,chunk,mmr,0.0,0.4,1.0,0.3731,0.5,67.0,1.0,1.0
2hop__274110_413723,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0
2hop__231890_595414,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6552,0.5,87.0,0.5,0.0
2hop__342746_679190,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0
2hop__860241_766393,chunk_mmr_96,chunk,mmr,0.0,0.3333,0.0,0.4316,0.5,95.0,0.5,0.0
2hop__29368_29376,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
2hop__29367_29376,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0
2hop__21075_5028,chunk_mmr_96,chunk,mmr,0.0,0.0,1.0,1.0,0.5,82.0,1.0,1.0
2hop__557411_652060,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0
2hop__677929_696450,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.4022,0.5,92.0,0.5,0.0
2hop__132909_33564,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,92.0,0.5,0.0
2hop__199216_33564,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
2hop__133241_33564,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
2hop__636597_480615,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.7234,0.5,94.0,0.5,0.0
2hop__373759_136043,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
2hop__709357_136043,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,83.0,1.0,1.0
2hop__32254_84601,chunk_mmr_96,chunk,mmr,0.0,0.0,1.0,0.6512,0.5,86.0,1.0,1.0
2hop__471509_136043,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,92.0,1.0,1.0
2hop__87589_362941,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,61.0,0.5,0.0
2hop__61318_362941,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,40.0,0.5,0.0
2hop__20268_42004,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,80.0,1.0,1.0
2hop__159902_362941,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0
2hop__42027_42004,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,80.0,1.0,1.0
2hop__648648_173389,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6923,0.5,91.0,0.5,0.0
2hop__477492_240386,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,83.0,0.5,0.0
2hop__776377_857193,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,47.0,0.5,0.0
2hop__29752_814677,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0
2hop__77601_814677,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,69.0,1.0,1.0
2hop__497191_129669,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5278,0.5,72.0,0.5,0.0
2hop__311694_129669,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.5745,0.5,94.0,0.5,0.0
2hop__819974_129669,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,92.0,0.5,0.0
2hop__199513_13732,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,81.0,1.0,1.0
2hop__13731_801817,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0
2hop__865961_159109,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,51.0,0.5,0.0
2hop__728887_159109,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,96.0,0.5,0.0
2hop__827995_159109,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.6667,0.5,81.0,0.5,0.0
2hop__159215_779396,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,85.0,0.5,0.0
2hop__119423_779396,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,89.0,0.5,0.0
2hop__115515_779396,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,0.0,0.0,89.0,0.5,0.0
2hop__665660_135481,chunk_mmr_96,chunk,mmr,0.0,0.3333,0.0,1.0,0.5,89.0,1.0,1.0
2hop__201704_135481,chunk_mmr_96,chunk,mmr,0.0,0.0,0.0,1.0,0.5,67.0,1.0,1.0
