qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
2hop__124933_653666,chunk_focused_240,chunk,focused,0.0,0.3333,1.0,0.181,0.5,232.0,1.0,1.0
2hop__76402_653666,chunk_focused_240,chunk,focused,0.0,0.3333,1.0,0.2328,0.5,232.0,0.5,0.0
2hop__73717_653666,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.3305,0.5,239.0,0.5,0.0
2hop__252521_80650,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.206,0.5,233.0,1.0,1.0
2hop__538735_3296,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.2089,0.5,225.0,0.5,0.0
2hop__538735_3299,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2009,0.5,234.0,0.5,0.0
2hop__811015_3300,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1639,0.5,238.0,0.5,0.0
2hop__3131_3300,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.0,0.0,235.0,1.0,1.0
2hop__143915_68489,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2958,0.5,240.0,0.0,0.0
2hop__593688_292889,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0866,0.5,231.0,0.5,0.0
2hop__598467_68489,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1318,0.5,220.0,0.5,0.0
2hop__142842_68489,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,220.0,0.5,0.0
2hop__230022_68489,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1723,0.5,238.0,0.5,0.0
2hop__78756_198548,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,234.0,0.5,0.0
2hop__47808_198548,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3348,0.5,221.0,0.5,0.0
2hop__70584_198548,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__84172_198548,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2489,0.5,237.0,0.5,0.0
2hop__415518_616002,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.178,0.5,236.0,0.5,0.0
2hop__75207_46837,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__75207_7363,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0
2hop__671664_646310,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0886,0.5,237.0,0.5,0.0
2hop__75207_365216,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.4202,1.0,238.0,1.0,1.0
2hop__75207_53316,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
2hop__736167_74735,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.27,0.5,237.0,0.5,0.0
2hop__384238_74735,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.0,0.0,227.0,0.0,0.0
2hop__763380_74735,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1055,0.5,237.0,0.5,0.0
2hop__789398_74735,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0
2hop__30905_213732,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0
2hop__44522_58556,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.3277,0.5,235.0,0.5,0.0
2hop__58939_189318,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2467,0.5,227.0,0.5,0.0
2hop__58939_213732,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2402,0.5,229.0,0.5,0.0
2hop__30905_189318,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.1715,0.5,239.0,0.5,0.0
2hop__16446_58556,chunk_focused_240,chunk,focused,0.0,0.3333,0.0,0.0,0.0,226.0,0.0,0.0
2hop__35686_58556,chunk_focused_240,chunk,focused,0.0,0.3333,0.0,0.0,0.0,232.0,0.5,0.0
2hop__723404_58556,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2246,0.5,236.0,0.5,0.0
2hop__95773_51329,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0879,0.5,239.0,0.5,0.0
2hop__696442_51329,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
2hop__591435_51329,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2043,0.5,230.0,0.5,0.0
2hop__753715_51329,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0
2hop__142443_768138,chunk_focused_240,chunk,focused,0.0,0.5,0.0,0.1674,0.5,233.0,0.5,0.0
2hop__37097_53663,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,236.0,0.5,0.0
2hop__82669_768138,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.275,0.5,240.0,0.5,0.0
2hop__63982_768138,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1723,0.5,238.0,0.5,0.0
2hop__2416_53663,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__678516_179720,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3475,0.5,236.0,0.5,0.0
2hop__39954_80940,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.4322,1.0,236.0,0.5,0.0
2hop__39954_80303,chunk_focused_240,chunk,focused,0.0,0.4,0.0,0.0,0.0,240.0,1.0,1.0
2hop__39954_65371,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2218,0.5,239.0,0.5,0.0
2hop__385392_756039,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1202,0.5,233.0,0.5,0.0
2hop__557743_92763,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2911,0.5,237.0,0.5,0.0
2hop__403060_92763,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2227,0.5,238.0,1.0,1.0
2hop__29349_92763,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3537,0.5,229.0,0.5,0.0
2hop__267938_92763,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3083,0.5,240.0,0.5,0.0
2hop__142198_152093,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2241,0.5,232.0,0.5,0.0
2hop__632161_643449,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2278,0.5,237.0,0.5,0.0
2hop__170914_152093,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1588,0.5,233.0,0.5,0.0
2hop__705035_152093,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1787,0.5,235.0,0.5,0.0
2hop__143650_152023,chunk_focused_240,chunk,focused,0.0,0.3333,0.0,0.2815,0.5,238.0,0.5,0.0
2hop__203437_152093,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1674,0.5,227.0,0.5,0.0
2hop__559273_152023,chunk_focused_240,chunk,focused,0.0,0.3333,0.0,0.1042,0.5,240.0,0.5,0.0
2hop__374767_152023,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1916,0.5,214.0,0.5,0.0
2hop__409166_152023,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1387,0.5,238.0,0.5,0.0
2hop__48784_70131,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0
2hop__452580_70131,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3074,0.5,231.0,0.5,0.0
2hop__464479_70131,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,240.0,1.0,1.0
2hop__552546_70131,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2624,0.5,221.0,0.5,0.0
2hop__124807_135019,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.5022,1.0,223.0,1.0,1.0
2hop__605207_135019,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0
2hop__271045_68633,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.131,0.5,229.0,0.5,0.0
2hop__645367_68633,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2681,0.5,235.0,0.5,0.0
2hop__853227_68633,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1435,0.5,230.0,0.5,0.0
2hop__374495_68633,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2259,0.5,239.0,0.5,0.0
2hop__391873_88622,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1925,0.5,239.0,0.5,0.0
2hop__315246_88622,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1625,0.5,240.0,0.5,0.0
2hop__498061_88622,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3186,0.5,226.0,0.5,0.0
2hop__554145_88622,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2918,0.5,233.0,0.5,0.0
2hop__66708_573255,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,237.0,0.5,0.0
2hop__49887_573255,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2275,0.5,233.0,0.5,0.0
2hop__126188_396277,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.2008,0.5,239.0,1.0,1.0
2hop__126306_396277,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0962,0.5,239.0,0.5,0.0
2hop__126299_396277,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,234.0,0.5,0.0
2hop__77518_548781,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.25,0.5,236.0,0.5,0.0
2hop__53175_548781,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1345,0.5,238.0,0.5,0.0
2hop__613779_55984,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.1217,0.5,230.0,1.0,1.0
2hop__559076_55984,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.6395,1.0,233.0,1.0,1.0
2hop__275891_55984,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.1233,0.5,227.0,0.5,0.0
2hop__435087_55984,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.3465,1.0,228.0,0.5,0.0
2hop__21991_43945,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0
2hop__269766_43945,chunk_focused_240,chunk,focused,0.0,0.6154,1.0,0.2652,0.5,230.0,0.5,0.0
2hop__170341_43945,chunk_focused_240,chunk,focused,0.0,0.1429,1.0,0.2292,0.5,240.0,0.5,0.0
2hop__69765_43945,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.4917,1.0,240.0,1.0,1.0
2hop__414193_176917,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3064,0.5,235.0,0.5,0.0
2hop__2416_86208,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0
2hop__37097_86208,chunk_focused_240,chunk,focused,0.0,0.6667,1.0,0.3463,0.5,231.0,1.0,1.0
2hop__231805_514393,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2291,0.5,227.0,0.5,0.0
2hop__16581_16569,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
2hop__156044_57816,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.1483,0.5,236.0,0.5,0.0
2hop__754753_57816,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.1416,0.5,233.0,1.0,1.0
2hop__510679_57816,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.2771,0.5,231.0,0.5,0.0
2hop__663184_57816,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.2936,1.0,235.0,0.5,0.0
2hop__47071_162399,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2405,0.5,237.0,0.5,0.0
2hop__580231_162399,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2379,0.5,227.0,1.0,1.0
2hop__619265_45326,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2736,0.5,212.0,0.5,0.0
2hop__153532_45326,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,213.0,0.5,0.0
2hop__455392_40315,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3096,0.5,239.0,1.0,1.0
2hop__763840_144857,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2083,0.5,240.0,0.5,0.0
2hop__227031_144857,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0
2hop__168816_144857,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1646,0.5,237.0,0.5,0.0
2hop__312223_144857,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1417,0.5,240.0,0.5,0.0
2hop__85463_66122,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,234.0,0.5,0.0
2hop__289517_139339,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2301,0.5,239.0,0.5,0.0
2hop__507528_139339,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.188,0.5,234.0,0.5,0.0
2hop__85463_54688,chunk_focused_240,chunk,focused,0.0,0.6667,0.0,0.2261,0.5,230.0,1.0,1.0
2hop__669160_139339,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2237,0.5,228.0,0.5,0.0
2hop__332453_139339,chunk_focused_240,chunk,focused,0.0,0.7692,1.0,0.3211,0.5,218.0,0.5,0.0
2hop__85463_50252,chunk_focused_240,chunk,focused,0.0,0.4,1.0,0.0,0.0,229.0,0.5,0.0
2hop__85463_33311,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,225.0,0.5,0.0
2hop__60229_38663,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,214.0,1.0,1.0
2hop__706038_14251,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2043,0.5,235.0,0.5,0.0
2hop__821368_14251,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1923,0.5,234.0,0.5,0.0
2hop__857585_14251,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2869,0.5,237.0,0.5,0.0
2hop__60229_1783,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0
2hop__83405_158262,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.0,0.0,234.0,0.0,0.0
2hop__57543_158262,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0
2hop__62020_158262,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.308,0.5,237.0,0.0,0.0
2hop__358582_189042,chunk_focused_240,chunk,focused,0.0,0.4,0.0,0.2008,0.5,239.0,0.5,0.0
2hop__450600_158262,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2658,0.5,237.0,0.5,0.0
2hop__78401_158262,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.0,0.0,239.0,0.0,0.0
2hop__121145_561444,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.177,0.5,226.0,0.5,0.0
2hop__125412_544665,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1625,0.5,240.0,0.5,0.0
2hop__135668_561444,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.1872,0.5,235.0,1.0,1.0
2hop__144317_120065,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3375,0.5,240.0,0.5,0.0
2hop__451574_120065,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1453,0.5,234.0,0.5,0.0
2hop__159146_120065,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0
2hop__123166_47134,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.6609,1.0,233.0,0.5,0.0
2hop__326404_120065,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1486,0.5,222.0,0.5,0.0
2hop__123545_47134,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.1316,0.5,228.0,1.0,1.0
2hop__107905_110222,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3405,0.5,232.0,0.5,0.0
2hop__351045_47134,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2405,0.5,237.0,0.5,0.0
2hop__347652_47134,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.3067,0.5,238.0,0.5,0.0
2hop__846844_47134,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.4202,0.5,238.0,0.5,0.0
2hop__107601_110222,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1792,0.5,240.0,0.5,0.0
2hop__175168_110222,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1822,0.5,236.0,0.5,0.0
2hop__503085_110222,chunk_focused_240,chunk,focused,0.0,0.5,0.0,0.2262,0.5,221.0,0.5,0.0
2hop__293131_110222,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0
2hop__46376_158105,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,229.0,0.5,0.0
2hop__13106_158105,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3814,0.5,215.0,1.0,1.0
2hop__55552_158105,chunk_focused_240,chunk,focused,0.0,0.9524,1.0,0.3808,0.5,239.0,0.5,0.0
2hop__417937_158105,chunk_focused_240,chunk,focused,0.0,0.1429,0.0,0.1858,0.5,226.0,0.5,0.0
2hop__85455_158105,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,228.0,0.5,0.0
2hop__73615_16848,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__73615_42173,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
2hop__238499_431914,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.4703,1.0,236.0,1.0,1.0
2hop__16844_42173,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0
2hop__311931_417706,chunk_focused_240,chunk,focused,0.0,0.5,0.0,0.1696,0.5,224.0,0.5,0.0
2hop__16844_20510,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3491,0.5,232.0,0.5,0.0
2hop__73615_20510,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3506,0.5,231.0,0.5,0.0
2hop__593397_224832,chunk_focused_240,chunk,focused,0.0,0.3333,0.0,0.175,0.5,240.0,0.5,0.0
2hop__156658_155922,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__814408_155922,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__155781_155922,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,150.0,0.5,0.0
2hop__81682_707195,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.1174,0.5,230.0,0.5,0.0
2hop__852657_155922,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.4829,1.0,234.0,1.0,1.0
2hop__149862_108549,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1872,0.5,235.0,0.5,0.0
2hop__669456_108549,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,222.0,0.5,0.0
2hop__358270_108549,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2042,0.5,240.0,0.5,0.0
2hop__149983_108549,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0
2hop__608902_653666,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1168,0.5,214.0,0.5,0.0
2hop__149710_108549,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,224.0,1.0,1.0
2hop__61664_786853,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3172,0.5,227.0,0.0,0.0
2hop__60686_229757,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0
2hop__55032_786853,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3172,0.5,227.0,0.0,0.0
2hop__67660_158861,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.0,0.0,230.0,0.0,0.0
2hop__63483_786853,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,227.0,0.5,0.0
2hop__67660_81007,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.3476,0.5,233.0,0.0,0.0
2hop__825727_584042,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.157,0.5,223.0,0.5,0.0
2hop__91667_67223,chunk_focused_240,chunk,focused,0.0,0.5,0.0,0.2917,0.5,240.0,0.0,0.0
2hop__91667_81007,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.3476,0.5,233.0,0.5,0.0
2hop__245835_762148,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1583,0.5,240.0,0.5,0.0
2hop__67660_67223,chunk_focused_240,chunk,focused,0.0,0.5,0.0,0.0,0.0,230.0,0.0,0.0
2hop__152052_141308,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.366,0.5,235.0,1.0,1.0
2hop__151705_141308,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.2143,0.5,238.0,0.0,0.0
2hop__501624_181960,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2236,0.5,237.0,0.5,0.0
2hop__152700_141308,chunk_focused_240,chunk,focused,0.0,0.5,1.0,0.4561,1.0,239.0,1.0,1.0
2hop__596188_297986,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1322,0.5,227.0,0.5,0.0
2hop__151750_141308,chunk_focused_240,chunk,focused,0.0,0.5,0.0,0.2275,0.5,233.0,0.5,0.0
2hop__152027_141308,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3506,0.5,231.0,0.5,0.0
2hop__157498_127908,chunk_focused_240,chunk,focused,0.0,0.6667,0.0,0.3106,0.5,235.0,0.5,0.0
2hop__179149_396277,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3113,0.5,212.0,0.5,0.0
2hop__448615_127908,chunk_focused_240,chunk,focused,0.0,0.4444,1.0,0.4177,1.0,237.0,1.0,1.0
2hop__423874_128023,chunk_focused_240,chunk,focused,0.0,0.4444,1.0,0.2773,0.5,220.0,0.5,0.0
2hop__108158_83769,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1875,0.5,240.0,0.5,0.0
2hop__72118_83769,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0
2hop__72686_83769,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3377,0.5,231.0,0.5,0.0
2hop__424908_500483,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.2532,1.0,237.0,1.0,1.0
2hop__646573_83769,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__169443_83769,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3435,0.5,230.0,0.5,0.0
2hop__394720_120259,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2851,0.5,235.0,0.5,0.0
2hop__88953_64006,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.646,1.0,226.0,1.0,1.0
2hop__315072_120259,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0
2hop__511454_120259,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0
2hop__603365_120259,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3547,0.5,234.0,0.5,0.0
2hop__5190_64006,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.2876,0.5,233.0,0.0,0.0
2hop__107185_64006,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.0,0.0,235.0,0.5,0.0
2hop__418941_429437,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2638,0.5,235.0,0.5,0.0
2hop__62951_64006,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.0,0.0,232.0,0.5,0.0
2hop__575188_342798,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0897,0.5,234.0,0.5,0.0
2hop__691455_64006,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.0,0.0,221.0,0.5,0.0
2hop__64372_83289,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.2178,0.5,225.0,0.5,0.0
2hop__88406_83289,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.3553,0.5,228.0,1.0,1.0
2hop__194469_83289,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,237.0,0.5,0.0
2hop__586343_83289,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,240.0,1.0,1.0
2hop__91626_96912,chunk_focused_240,chunk,focused,0.0,0.2857,0.0,0.183,0.5,235.0,0.5,0.0
2hop__179322_83289,chunk_focused_240,chunk,focused,1.0,1.0,1.0,0.0,0.0,236.0,0.0,0.0
2hop__20536_96912,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.0,0.0,225.0,0.5,0.0
2hop__865828_377862,chunk_focused_240,chunk,focused,0.0,0.0,1.0,0.3718,1.0,234.0,1.0,1.0
2hop__749997_96912,chunk_focused_240,chunk,focused,0.0,0.0,0.0,0.1624,0.5,234.0,0.5,0.0
2hop__690412_526810,chunk_focused_240,chunk,focused,0.0,0.3333,0.0,0.1542,0.5,240.0,0.5,0.0
2hop__460946_294723,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0
2hop__252311_366220,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0
2hop__701895_752697,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.8651,0.5,215.0,0.5,0.0
2hop__259228_793698,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0
2hop__481349_302087,chunk_mmr_240,chunk,mmr,0.0,0.5,0.0,0.2965,0.5,226.0,0.5,0.0
2hop__697790_864352,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.2743,0.5,237.0,0.5,0.0
2hop__207476_625987,chunk_mmr_240,chunk,mmr,0.0,0.5,0.0,0.0,0.0,224.0,0.5,0.0
2hop__390947_232243,chunk_mmr_240,chunk,mmr,0.0,0.8,1.0,0.2411,1.0,224.0,1.0,1.0
2hop__354635_174222,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.2851,0.5,221.0,0.5,0.0
2hop__635187_861533,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.2321,0.5,237.0,0.5,0.0
2hop__166824_185403,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.2036,0.5,221.0,0.5,0.0
2hop__698577_851686,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.0,0.0,228.0,0.5,0.0
2hop__362107_652514,chunk_mmr_240,chunk,mmr,0.0,0.0,1.0,0.4487,1.0,234.0,1.0,1.0
2hop__402530_774333,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.095,0.5,221.0,0.5,0.0
2hop__195917_575657,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.2996,0.5,237.0,0.5,0.0
2hop__683835_709167,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.2121,0.5,231.0,0.5,0.0
2hop__197470_271394,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.0,0.0,234.0,1.0,1.0
2hop__458131_174974,chunk_mmr_240,chunk,mmr,0.0,0.0,0.0,0.0,0.0,216.0,0.5,0.0
